id,lb,ub,ap,an
LPSe_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
MOGAT_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PPAP_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
RAI3,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
RDH1,-1000.0,1000.0,1.0485913263691042,1.687638493194049
RDH1a,-1000.0,1000.0,1.0485913263691042,1.687638493194049
RDH2a,-1000.0,1000.0,0.6291547958214625,1.012583095916429
RDH3a,-1000.0,1000.0,0.6291547958214625,1.012583095916429
RETH1,0.0,1000.0,0.01215099715099715,0.01215099715099715
RETH2,0.0,1000.0,0.01215099715099715,0.01215099715099715
UGT1A5r2,0.0,1000.0,1.0981707833859422,1.0981707833859422
ADMDC,0.0,1000.0,0.0332383665716999,0.0332383665716999
ARD1_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
ARS_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
DDPGAm,-1000.0,1000.0,0.010516381766381769,25.10536601445692
G5SADr,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
G5SADrm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
HPROxm,-1000.0,1000.0,0.31606125356125353,0.31606125356125353
HPROym,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
MDRPD,0.0,1000.0,0.01215099715099715,0.01215099715099715
MTAP,0.0,1000.0,0.010327635327635329,0.010327635327635329
MTRI,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
P5CR,0.0,1000.0,0.023957523957523957,0.023957523957523957
PHCHGSm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
PROD2,0.0,1000.0,0.007834757834757835,0.007834757834757835
UNK3,0.0,1000.0,0.01215099715099715,0.01215099715099715
FBA2,-1000.0,1000.0,0.03149071436108473,0.20479254702252955
FBP26,0.0,1000.0,0.4273504273504274,0.4273504273504274
PFK26,0.0,1000.0,3.0525030525030523,3.0525030525030523
PMANM,-1000.0,1000.0,0.004131054131054131,0.06903975653975652
SBTR,0.0,1000.0,0.0999944137199039,0.0999944137199039
GTHP,0.0,1000.0,0.004942147799290656,0.01215099715099715
GTHPm,0.0,1000.0,0.004942147799290656,0.01215099715099715
OPAHir,0.0,1000.0,8.903133903133902,8.903133903133902
r0022,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
GLYCLm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
THRA,0.0,1000.0,0.01215099715099715,0.01215099715099715
HISD,0.0,1000.0,0.03461538461538462,0.03461538461538462
IZPN,0.0,1000.0,0.01215099715099715,0.01215099715099715
MACOXO,0.0,1000.0,0.008647635579202907,0.008647635579202907
URCN,0.0,1000.0,0.017094017094017092,0.017094017094017092
2OXOADOXm,0.0,1000.0,0.007122507122507123,0.007122507122507123
AAPSAS,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
AASAD3,-1000.0,1000.0,0.022792022792022793,0.022792022792022793
AASAD3m,0.0,1000.0,0.022792022792022793,0.022792022792022793
AATAi,-1000.0,1000.0,0.01396011396011396,0.01396011396011396
AHC,-1000.0,1000.0,0.00035463216804935884,4.55707963958789e-5
MCLOR,-1000.0,1000.0,0.007506026736795968,0.0001303755059119866
MCPST,0.0,1000.0,0.0007230423897090564,0.0007230423897090564
METAT,0.0,1000.0,0.026780214777322515,0.026780214777322515
34DHOXPEGOX,-1000.0,1000.0,0.2808804208163561,0.42367493552988666
DOPACHRMISO,0.0,1000.0,0.01215099715099715,0.01215099715099715
FALDH,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
MAOX,0.0,1000.0,0.17806267806267806,0.17806267806267806
NRPPHRSULT,0.0,1000.0,0.009686609686609686,0.009686609686609686
RE0912C,0.0,1000.0,0.01215099715099715,0.01215099715099715
TYROX,0.0,1000.0,0.01215099715099715,0.01215099715099715
TYRTA,-1000.0,1000.0,1.5242165242165242,0.25314577397910726
TYRTAm,-1000.0,1000.0,1.5242165242165242,0.25314577397910726
3HBCOAHLm,0.0,1000.0,0.005128205128205128,0.005128205128205128
ACACT10m,-1000.0,1000.0,0.01991887585107924,0.1446547279880613
ACOAD10m,0.0,1000.0,0.0254985754985755,0.0254985754985755
ACOAD8m,0.0,1000.0,0.06054131054131054,0.06054131054131054
ACOAD9m,0.0,1000.0,0.0254985754985755,0.0254985754985755
ECOAH12m,-1000.0,1000.0,0.022293447293447295,0.01215099715099715
ECOAH9m,-1000.0,1000.0,0.022293447293447295,0.01215099715099715
HACD9m,-1000.0,1000.0,0.00021167605097159305,0.0005956371152449584
HIBDm,-1000.0,1000.0,0.011396011396011397,0.01215099715099715
ILEOX,0.0,1000.0,0.01215099715099715,0.01215099715099715
MMCDm,0.0,1000.0,0.04095441595441596,0.04095441595441596
MMSAD1m,0.0,1000.0,0.6183631183631183,0.6183631183631183
OCOAT1m,-1000.0,1000.0,0.00184764935527906,0.00024301994301994303
OIVD1m,0.0,1000.0,0.0964364853253742,0.0964364853253742
OIVD2m,0.0,1000.0,0.0964364853253742,0.0964364853253742
OIVD3m,0.0,1000.0,0.0964364853253742,0.0964364853253742
PPCOACm,0.0,1000.0,0.47720797720797714,0.47720797720797714
r0643,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
ASNN,0.0,1000.0,0.01215099715099715,0.01215099715099715
ASPTA,-1000.0,1000.0,0.001006441223832528,0.0005292246145904682
r0085,0.0,1000.0,0.01215099715099715,0.01215099715099715
ACGALK,0.0,1000.0,0.01215099715099715,0.01215099715099715
ACNAMPH,0.0,1000.0,0.01215099715099715,0.01215099715099715
CMPSAS,0.0,1000.0,0.013966791310541312,0.013966791310541312
r0013,0.0,1000.0,0.01215099715099715,0.01215099715099715
UAG4E,-1000.0,1000.0,3.5441046677001733e-6,0.0012253930164377925
UAGALDP,0.0,1000.0,0.01215099715099715,0.01215099715099715
B3GALTg_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
B3GNT310g_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
B3GNT312g_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
ST3GAL62g_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PNTK,0.0,1000.0,0.08063215610385423,0.08063215610385423
CBR2,0.0,1000.0,0.01215099715099715,0.01215099715099715
GGT6,-1000.0,1000.0,0.01396011396011396,0.01215099715099715
LTA4H,0.0,1000.0,0.10101632697786544,0.10101632697786544
PGESc,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
PGS,0.0,1000.0,0.010256410256410256,0.010256410256410256
RE3012R,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
GGH_10FTHF5GLUl,0.0,1000.0,0.01215099715099715,0.01215099715099715
GGH_10FTHF6GLUe,0.0,1000.0,0.01215099715099715,0.01215099715099715
GGH_10FTHF6GLUl,0.0,1000.0,0.01215099715099715,0.01215099715099715
GGH_10FTHF7GLUl,0.0,1000.0,0.01215099715099715,0.01215099715099715
GGH_5DHFl,0.0,1000.0,0.01215099715099715,0.01215099715099715
GGH_5THFe,0.0,1000.0,0.01215099715099715,0.01215099715099715
GGH_5THFl,0.0,1000.0,0.01215099715099715,0.01215099715099715
GGH_6DHFe,0.0,1000.0,0.01215099715099715,0.01215099715099715
GGH_6DHFl,0.0,1000.0,0.01215099715099715,0.01215099715099715
GGH_6THFe,0.0,1000.0,0.01215099715099715,0.01215099715099715
GGH_6THFl,0.0,1000.0,0.01215099715099715,0.01215099715099715
GGH_7DHFl,0.0,1000.0,0.01215099715099715,0.01215099715099715
GGH_7THFl,0.0,1000.0,0.01215099715099715,0.01215099715099715
MTHFC,-1000.0,1000.0,0.00641025641025641,0.01215099715099715
MTHFCm,-1000.0,1000.0,0.00641025641025641,0.01215099715099715
MTHFD2,-1000.0,1000.0,0.014387464387464386,0.01215099715099715
MTHFD2m,-1000.0,1000.0,0.014387464387464386,0.01215099715099715
r0792,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
CDS_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
CEPTE_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
CHOLK,0.0,1000.0,0.00259000259000259,0.00259000259000259
DAGK_cho,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
DAGKn_cho,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
ETHAK,0.0,1000.0,1936.431623931624,1936.431623931624
GLYKm,0.0,1000.0,0.0004264974324854564,0.0004264974324854564
GPDDA1,0.0,1000.0,0.0556445868945869,0.0556445868945869
LPASE_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PAFH_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PAFHe_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PAFS_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PCHOLP_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PCHOLPg_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PCHOLPm_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PCHOLPr_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PETOHMm_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI4P5K_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PIK4_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PLA2_2_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PLA2_2e_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PSSA1_cho,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
PSSA2_cho,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
RE3301C,0.0,1000.0,0.01215099715099715,0.01215099715099715
BILIRED,0.0,1000.0,0.005341880341880342,0.005341880341880342
BILIRED2,0.0,1000.0,0.01215099715099715,0.01215099715099715
GLCAASE1ly,0.0,1000.0,0.042735042735042736,0.042735042735042736
GLCNACASE1ly,0.0,1000.0,0.01574074074074074,0.01574074074074074
GLCNACASE2ly,0.0,1000.0,0.01574074074074074,0.01574074074074074
GLCNACASE5ly,0.0,1000.0,0.01574074074074074,0.01574074074074074
HS1ly,0.0,1000.0,0.014245014245014244,0.014245014245014244
HS2ly,0.0,1000.0,0.014245014245014244,0.014245014245014244
HS3ly,0.0,1000.0,0.014245014245014244,0.014245014245014244
HS4ly,0.0,1000.0,0.014245014245014244,0.014245014245014244
HSAT1ly,0.0,1000.0,0.034188034188034185,0.034188034188034185
HSAT2ly,0.0,1000.0,0.034188034188034185,0.034188034188034185
HSAT3ly,0.0,1000.0,0.034188034188034185,0.034188034188034185
HSAT4ly,0.0,1000.0,0.034188034188034185,0.034188034188034185
IDOAASE1ly,0.0,1000.0,0.010113960113960114,0.010113960113960114
S6TASE1ly,-1000.0,1000.0,0.01225071225071225,0.01215099715099715
S6TASE2ly,-1000.0,1000.0,0.01225071225071225,0.01215099715099715
S6TASE3ly,-1000.0,1000.0,0.01225071225071225,0.01215099715099715
NACHEX27ly,0.0,1000.0,0.016524216524216526,0.016524216524216526
MI123456PP,0.0,1000.0,0.01215099715099715,0.01215099715099715
MI13456PK,0.0,1000.0,0.01215099715099715,0.01215099715099715
MI1345PP,0.0,1000.0,0.010327635327635329,0.010327635327635329
MI134P4P,0.0,1000.0,0.01215099715099715,0.01215099715099715
MI134PK_5,0.0,1000.0,0.01215099715099715,0.01215099715099715
MI145PK,0.0,1000.0,0.008262108262108263,0.008262108262108263
MI145PP,0.0,1000.0,0.0007593849505614212,0.0007593849505614212
MI14P4P,0.0,1000.0,0.01215099715099715,0.01215099715099715
MI1PP,0.0,1000.0,0.008547008547008546,0.008547008547008546
MI3PP,0.0,1000.0,0.008547008547008546,0.008547008547008546
MI3PS,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
MI4PK,0.0,1000.0,0.01215099715099715,0.01215099715099715
MI4PP,0.0,1000.0,0.008547008547008546,0.008547008547008546
MINOHPK,0.0,1000.0,0.01215099715099715,0.01215099715099715
MINOHPKn,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI345P5P_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI34P3P,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI34P3Pn_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI34P4P,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI34P5K_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI3P3Pn_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI3P4K_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI3P5K_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI45P3K_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI45P5P_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI4P3K_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI5P3K_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI5P4K_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PIK3_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PIK5_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PMI12346PH,0.0,1000.0,0.4451566951566952,0.4451566951566952
PMI12346PHn,0.0,1000.0,0.4451566951566952,0.4451566951566952
ADK1,-1000.0,1000.0,9.136094175912153e-5,0.0003879628719986319
ADK1m,-1000.0,1000.0,9.136094175912153e-5,0.0003879628719986319
ADKd,-1000.0,1000.0,0.003212250712250712,0.01215099715099715
ADNCYC,0.0,1000.0,0.0003998865227678787,0.0003998865227678787
ADPRDP,0.0,1000.0,0.016869095816464237,0.016869095816464237
ADSK,0.0,1000.0,0.12626262626262624,0.12626262626262624
ADSS,0.0,1000.0,0.06313131313131312,0.06313131313131312
AMPDA,0.0,1000.0,0.01215099715099715,0.01215099715099715
ATPH1e,0.0,1000.0,0.00026502352083747436,0.00026502352083747436
CYTDK1,0.0,1000.0,0.01215099715099715,0.01215099715099715
CYTK1,-1000.0,1000.0,0.0006702005259697567,0.00216982091982092
CYTK10,-1000.0,1000.0,0.0006702005259697567,0.004219096232985122
CYTK10n,-1000.0,1000.0,0.0006702005259697567,0.004219096232985122
CYTK11,-1000.0,1000.0,0.0011935077859735394,0.005898542306309297
CYTK11n,-1000.0,1000.0,0.0011935077859735394,0.005898542306309297
CYTK12,-1000.0,1000.0,0.0011935077859735394,0.005898542306309297
CYTK12n,-1000.0,1000.0,0.0011935077859735394,0.005898542306309297
CYTK13,-1000.0,1000.0,0.0011935077859735394,0.005898542306309297
CYTK13n,-1000.0,1000.0,0.0011935077859735394,0.005898542306309297
CYTK14,-1000.0,1000.0,0.0011935077859735394,0.002736711070044403
CYTK14n,-1000.0,1000.0,0.0011935077859735394,0.002736711070044403
CYTK1n,-1000.0,1000.0,0.0006702005259697567,0.00216982091982092
CYTK2,-1000.0,1000.0,0.0011935077859735394,0.00216982091982092
CYTK2n,-1000.0,1000.0,0.0011935077859735394,0.00216982091982092
CYTK3,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
CYTK5n,-1000.0,1000.0,0.0006702005259697567,0.004219096232985122
CYTK4,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
CYTK4n,-1000.0,1000.0,0.0011935077859735394,0.005898542306309297
CYTK5,-1000.0,1000.0,0.0011935077859735394,0.004219096232985122
CYTK3n,-1000.0,1000.0,0.0011935077859735394,0.004219096232985122
CYTK6,-1000.0,1000.0,0.0006702005259697567,0.004219096232985122
CYTK6n,-1000.0,1000.0,0.0006702005259697567,0.004219096232985122
CYTK7,-1000.0,1000.0,0.0006702005259697567,0.002736711070044403
CYTK7n,-1000.0,1000.0,0.0006702005259697567,0.002736711070044403
CYTK8,-1000.0,1000.0,0.0006702005259697567,0.004219096232985122
CYTK8n,-1000.0,1000.0,0.0006702005259697567,0.004219096232985122
CYTK9,-1000.0,1000.0,0.0006702005259697567,0.004219096232985122
CYTK9n,-1000.0,1000.0,0.0006702005259697567,0.004219096232985122
DADA,0.0,1000.0,0.01215099715099715,0.01215099715099715
DADNK,0.0,1000.0,0.2119793786460453,0.2119793786460453
DURIK1,0.0,1000.0,0.01215099715099715,0.01215099715099715
GMPS2,0.0,1000.0,1.0145431657059565,1.0145431657059565
GUACYC,0.0,1000.0,0.0019341290893015032,0.0019341290893015032
NDP7ex,0.0,1000.0,0.008547008547008546,0.008547008547008546
NDP8,0.0,1000.0,0.008547008547008546,0.008547008547008546
NDP8ex,0.0,1000.0,0.008547008547008546,0.008547008547008546
NDPK1,-1000.0,1000.0,0.008434547908232119,0.01215099715099715
NDPK10,-1000.0,1000.0,0.01282051282051282,0.01215099715099715
NDPK2,-1000.0,1000.0,0.01282051282051282,0.01215099715099715
NDPK3,-1000.0,1000.0,0.01282051282051282,0.01215099715099715
NDPK4,-1000.0,1000.0,0.002180359323216466,0.01215099715099715
NDPK5,-1000.0,1000.0,0.01282051282051282,0.01215099715099715
NDPK6,-1000.0,1000.0,0.01282051282051282,0.01215099715099715
NDPK7,-1000.0,1000.0,0.003023705853894533,0.01215099715099715
NDPK8,-1000.0,1000.0,0.01282051282051282,0.01215099715099715
NDPK9,-1000.0,1000.0,0.01282051282051282,0.01215099715099715
NTD2e,0.0,1000.0,0.019017094017094015,0.019017094017094015
NTD4e,0.0,1000.0,0.019017094017094015,0.019017094017094015
NTD6,0.0,1000.0,0.019017094017094015,0.019017094017094015
NTD7,0.0,1000.0,0.019017094017094015,0.019017094017094015
NTD8,0.0,1000.0,0.019017094017094015,0.019017094017094015
NTD9,0.0,1000.0,0.019017094017094015,0.019017094017094015
PDE1,0.0,1000.0,0.2800985947053363,0.2800985947053363
PDE4,0.0,1000.0,0.2800985947053363,0.2800985947053363
RNDR1,0.0,1000.0,0.022792022792022793,0.022792022792022793
RNDR2,0.0,1000.0,0.022792022792022793,0.022792022792022793
RNDR3,0.0,1000.0,0.04417058680624572,0.04417058680624572
RNDR4,0.0,1000.0,0.022792022792022793,0.022792022792022793
SADT,0.0,1000.0,0.01365147198480532,0.01365147198480532
TMDK1,0.0,1000.0,0.0009092562284051646,0.0009092562284051646
UMPK,-1000.0,1000.0,0.0006702005259697567,0.00216982091982092
UMPK2,-1000.0,1000.0,0.0006702005259697567,0.002736711070044403
UMPK2n,-1000.0,1000.0,0.0006702005259697567,0.002736711070044403
UMPK3,-1000.0,1000.0,0.0006702005259697567,0.002736711070044403
UMPK3n,-1000.0,1000.0,0.0006702005259697567,0.002736711070044403
UMPK4,-1000.0,1000.0,0.0006702005259697567,0.002736711070044403
UMPK4n,-1000.0,1000.0,0.0006702005259697567,0.002736711070044403
UMPK5,-1000.0,1000.0,0.0006702005259697567,0.002736711070044403
UMPK5n,-1000.0,1000.0,0.0006702005259697567,0.002736711070044403
UMPK6,-1000.0,1000.0,0.0006702005259697567,0.002736711070044403
UMPK6n,-1000.0,1000.0,0.0006702005259697567,0.002736711070044403
UMPK7,-1000.0,1000.0,0.0006702005259697567,0.002736711070044403
UMPK7n,-1000.0,1000.0,0.0006702005259697567,0.002736711070044403
UMPKn,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
CYTDK2,0.0,1000.0,0.01215099715099715,0.01215099715099715
DADK1,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
DADK3,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
DCK1mi,0.0,1000.0,0.01215099715099715,0.01215099715099715
DCTPDP,0.0,1000.0,0.01215099715099715,0.01215099715099715
DCTPDPn,0.0,1000.0,0.01215099715099715,0.01215099715099715
DCTPDPm,0.0,1000.0,0.01215099715099715,0.01215099715099715
DTTPDP,0.0,1000.0,0.01215099715099715,0.01215099715099715
DTTPDPn,0.0,1000.0,0.01215099715099715,0.01215099715099715
DTTPDPm,0.0,1000.0,0.01215099715099715,0.01215099715099715
DATPDP,0.0,1000.0,0.01215099715099715,0.01215099715099715
NDP3g,0.0,1000.0,0.01215099715099715,0.01215099715099715
URIDK2,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
XYLR_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
DURAD,-1000.0,1000.0,1.8696581196581197,0.18985933048433049
DURAD2,-1000.0,1000.0,0.029914529914529916,0.01215099715099715
DUTPDP,0.0,1000.0,0.01215099715099715,0.01215099715099715
NTD1,0.0,1000.0,0.019017094017094015,0.019017094017094015
NTD2,0.0,1000.0,0.019017094017094015,0.019017094017094015
NTD3,0.0,1000.0,0.019017094017094015,0.019017094017094015
NTD5,0.0,1000.0,0.019017094017094015,0.019017094017094015
DCK1i,0.0,1000.0,0.01215099715099715,0.01215099715099715
SMOX,0.0,1000.0,0.01215099715099715,0.01215099715099715
3SALACBOXL_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
LCYSTCBOXL,0.0,1000.0,0.017094017094017092,0.017094017094017092
THBPT4ACAMDASE,0.0,1000.0,0.00641025641025641,0.00641025641025641
G6Pter,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
UDPGLCAter,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
ACt2m,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
ARGtm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
ATPtm,0.0,1000.0,0.01215099715099715,0.01215099715099715
CHSTEROLt1,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
CITRt2m,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
CITRtm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
CRNtim,0.0,1000.0,0.01215099715099715,0.01215099715099715
DCYTtm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt10m,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt11m,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt12m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt13m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt14m,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt15m,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt17m,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt18m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt19m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt1m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt20m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt21m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt23m,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt25m,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt28m,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt2m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt30m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt31m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt32m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt37m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt38m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt39m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt3m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt40m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt41m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt42m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt43m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt44m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt45m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt46m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt47m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt48m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt49m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt4m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt50m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt51m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt52m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt53m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt54m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt55m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt56m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt57m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt58m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt59m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt5m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt60m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt61m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt62m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt63m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt6m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt7m,0.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt8m,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
DNDPt9m,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
GLUt2m,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
Htm_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
L_LACtm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
LYStm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
ORNt3m,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
ORNt4m,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
PEFLIPm_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PIt2m,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
PSFLIPm_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PYRtm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2404,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0083,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0084,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0644,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0752,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0755,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0756,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0757,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
ACP1_FMN,0.0,1000.0,0.0026933850463262228,0.0026933850463262228
FADDPle,0.0,1000.0,0.01215099715099715,0.01215099715099715
RBFK,0.0,1000.0,0.173992673992674,0.173992673992674
HYPOE,0.0,1000.0,0.01215099715099715,0.01215099715099715
PDXPP,0.0,1000.0,0.01215099715099715,0.01215099715099715
PYDAMK,0.0,1000.0,0.023429299745089217,0.023429299745089217
PYDXDH,0.0,1000.0,0.03433048433048433,0.03433048433048433
PYDXK,0.0,1000.0,0.023429299745089217,0.023429299745089217
PYDXNK,0.0,1000.0,0.023429299745089217,0.023429299745089217
PYDXPP,0.0,1000.0,0.01215099715099715,0.01215099715099715
13DAMPPOX,0.0,1000.0,2.4375452164637654e-5,2.4375452164637654e-5
ABUTD,0.0,1000.0,0.07168757168757169,0.07168757168757169
ABUTDm,0.0,1000.0,0.01215099715099715,0.01215099715099715
BAMPPALDOX,0.0,1000.0,0.2197802197802198,0.2197802197802198
NBAHH_ir,0.0,1000.0,0.017806267806267807,0.017806267806267807
PRPNCOAHYDm,0.0,1000.0,0.022293447293447295,0.022293447293447295
r0596,0.0,1000.0,0.01215099715099715,0.01215099715099715
SPMDOX,0.0,1000.0,0.00995014245014245,0.00995014245014245
